image_link,group_id,entity_name,entity_value,image_files,extracted_text,extracted_value
https://m.media-amazon.com/images/I/71N-odnV1OL.jpg,881883,item_weight,85.0 ton,762.jpg,50w IP67,
https://m.media-amazon.com/images/I/61TEY5m2GgL.jpg,752266,wattage,50.0 watt,763.jpg,IP67 WATERPROOF Working Temperaure Range -20-50*C S0w IP67 HEAT-Resistant FROST-Resistant Sow IP67 S0w IP67,0.0 watt
https://m.media-amazon.com/images/I/81arbJffdPL.jpg,752266,wattage,50.0 watt,764.jpg,SUPER BRIGHT LED FLOOD LIGHT OUTDOOR Watt: 50W Low Watt Lumen: 5000 Low Brightness Dimmable Dimmable Lighting Area(m ): 180,50.0 watt
https://m.media-amazon.com/images/I/71ZmYw6CTYL.jpg,752266,wattage,50.0 watt,765.jpg,ADVANCED HEAT DISSIPATIO Cable Length:SOCM(No Plug) Fire Wire Neutral Wire Ground Wire 17.3cm/6.8in 4.4cm/1.7in 8 9.9cm/3.9in 50w IP67 1,50.0 watt
https://m.media-amazon.com/images/I/7136MqXmKCL.jpg,752266,wattage,50.0 watt,766.jpg,"EnERGY Zhongshan Fanshuo Lighting Co, Ltd;, FS-C7-GY-SOW A B C D E F F G 50 kWh/1oooh 1",
https://m.media-amazon.com/images/I/71JQ5jxcFUL.jpg,752266,wattage,50.0 watt,767.jpg,(UK) Security Lights with Motion Sensor (DE) LED Strahler mit Bewegungsmelder (FR) Projecteur LED Detecteur de Mouvement (IT) Faretto LED con Sensore di Movimento (ES) Foco LED con Sensor de Movimiento Brand: YIBIDAMA Ilodel FS-C7-GY-5Ow 1 8 I 1 [ 1 Sloz/gloz E,
https://m.media-amazon.com/images/I/91mAaKY+tkL.jpg,752266,wattage,50.0 watt,768.jpg,PRODUCT SPECIFICATIONS 90% Energy Saving 2.52inch 6W replace 60 Watts incandescent bulb (64mm) I 2700k 5.51inch (140mm) Product Type:6W ST64 Energy Used: 6 Watts Incandescent Equivalent: 60 Watts 800 Brightness: 600 Lumens Dimmable: No Voltage: 120 Volt E26 360= View Angle:360 Degree BASE Lifespan: 25000+ Hours Materials: High Strength Glass,6.0 watt
https://m.media-amazon.com/images/I/717AMtZbXbL.jpg,648011,voltage,120.0 volt,769.jpg,"AGu#tt"" Ueu INSIDE the Box Gilta Camiehny J} @d BaMBO Pomegnanate SOY POE OE FRAGRANCE 1 70m(("" FRUIT & LEMON Lin (1 BELGIAN 'CHOCOLATE 0 ORGANIC ad € 6cus$ handr BERRY BURST ILSIOV Qeal",
https://m.media-amazon.com/images/I/71gvsL8zlUL.jpg,267482,item_weight,88.0 ounce,770.jpg,AGttoriJeu The Gitte Company 3 Od 4 OF INSIDE Box e Crum6( FRUIT & 1 1 Kete LEMON Truity intenee Cisa ail $ 1 c6u( BELGIAN CHOCOLATE Giscuits ORGANIC BERRY BURST MFUSIOV 414 8802 E 80; Pomegnanate POT SOY FRAGRANCE,
https://m.media-amazon.com/images/I/71TjRQeA5LL.jpg,267482,item_weight,25.0 gram,771.jpg,"fon You 4 ALkk l+  c ( ' BELGIAM CHOCOLATE Cisctil $ 80.8802 (Ud OF AGit INSide The Box Gilts Company 1 1 trdy ""* Bt inten.e 'Bat 1 6 Octu Gzum ( (4 Actvts 3 FRUIT & LEMON ORGANIC - Cisa {l $ BERRY 5 BURST Ad m INTUSION 4 Pomegnanate SOY POT FRAGRANCE",
https://m.media-amazon.com/images/I/81z7P2gwixL.jpg,267482,item_weight,0.88 ounce,772.jpg,Pendant Light Fitting E27 C€ MAX 60W E27 220v-250v Certification,
https://m.media-amazon.com/images/I/71Edx6LSxlL.jpg,752266,voltage,"[220.0, 250.0] volt",773.jpg,"12mm/(0.472 ) 4lmm/(1.6* Material: Stainless steel Microfiber  leather , IP black plating Length:19cm (7.5"" ) Weight:14g",
https://m.media-amazon.com/images/I/61ETboRFtwL.jpg,630869,item_weight,14.0 gram,774.jpg,UO Choice 2 5 UO UO 404 lance 6,
https://m.media-amazon.com/images/I/7164gBo7pIL.jpg,449021,item_weight,4.0 ounce,775.jpg,"BOXING GLOVES SIZE CHART ADVANCE CHOICE GLOVES WEIGHT FIGHTER WEIGHT FIGHTER WEIGHT AGE OUNCES] POUNDS] KILOGRAMS) (YEARSL UNDER 40 LB5 UNDER 18KG UNDER 5 YEARS 41-50 18-27 5-8 YEARS 61-80 LBS 28-36 8-17YEARS -IO0 Las 3645 TEENIOMEN 404420LRS 46.54KG ADULI TRAINING 121-150LBS 55-68KG ADULIIRANING 14 O2 151-132LES 69-82KG ADULT SPARRING 181 + LBS 83+K6 ADULT FighTING 18 Ol HEAVYWEIGHTS HEAVYWEIGHTS ADULI FIGHTING 2-6 O2 Gloves for K ds DZ for Teens Womem 10-16 OZfor Adults Thcontl annronmaton nrhlynecommended Valleltrom ronch tochoc  rcnt 420 [%res,Mcording Urte daukout Niecule_YuU mdyiyve {0 Use doves Gath Jillerent sJe Ihet tro7 Man pur HEIc C andu: (GA rd Wnel",40.0 pound
https://m.media-amazon.com/images/I/51lkLsVVJEL.jpg,449021,item_weight,8.0 ounce,776.jpg,8 6,
https://m.media-amazon.com/images/I/71-49YiwCdL.jpg,449021,item_weight,4.0 ounce,777.jpg,Stainless Steel Stainless steel high polish Engraving Here Engraving Here Weight: 6.5g 8mm 8 1 8mm,6.5 gram
https://m.media-amazon.com/images/I/510xjPqPekL.jpg,523149,item_weight,6.5 gram,778.jpg,"] Miscela di ed erts aromatiche Ingredienti: Curcuma; cun""no C0 coriandolo; fieno greco; 0 prezzemolo, peperoncino Au; di finocchio; 3 Puo contenere tracce di; S eu senape, sesamo. Valori nutrizionali mediped { Energia 1680 kJ / 401 kcal grassi 12,2.g, di cui acidi saturi 1,7 g; carboidrati 53 di cui zuccheri 6,6 g; fbre proteine 12,9 g; sale 0,15 5001904/0520 Peso netto: Lotto n"" Da consumarsi preferbimente entro fine: spezie spezie: semi 35g",2.0 gram
https://m.media-amazon.com/images/I/71zDKHJ9KwL.jpg,993359,item_weight,35.0 gram,779.jpg,00 om laEL Procaav Dusd Main S1A*037 Master 0t0 Vun) 520 28 9/10 Fx 2 Main Une Vke Rout Voic Ioc FBO 249 Ualb 40} ON/IOFF RxoUt auxin 218 Rc Out Mc Mc [Fooism Wontor 6oow Fgo 5 6oow U50 FX INPUj 1oMAIN Output,
https://m.media-amazon.com/images/I/61OrBpekpSS.jpg,318770,wattage,600.0 watt,780.jpg,Lavender Natural 7oz Fragrance Essential Oil No MATTER HOW HARD LIFE CETS AT LEAST YOU Don't HAVE Ugly chilbren,
https://m.media-amazon.com/images/I/61nvpKZkEeL.jpg,529606,item_weight,7 ounce,781.jpg,"Perfect Scented Candle Gifts for Mom French Juniper Lavender 7 OZ 200g Handmade and 100% Natural Wax NO MATTER HaRD LIFE GETS 5 AT LEAST YOU don'T HAVE Crystal clear, Pure fragrance UGly chiloren Pure Natural Aroma Experience 2.7in Soy #Ow",7.0 ounce
https://m.media-amazon.com/images/I/61auEGee5PL.jpg,529606,item_weight,200 gram,782.jpg,No MATTER HoW HARD LIFE GETS AT LEAST YOU Dont HAVE Ugly chiloren Santaonene Enjoy ` Your Life Jar incdcn AtGTor,
https://m.media-amazon.com/images/I/61m+YZC-Y1L.jpg,529606,item_weight,200 gram,783.jpg,Gedcexa Beauty Collagen Fed Pasture Raised Paleo & Keto Unflavored Dietary_ NET WT 10 0Z  Cow Grass Supplement (284g),284.0 gram
https://m.media-amazon.com/images/I/71xKWiyY7hS.jpg,731432,item_weight,284 gram,784.jpg,Godoes Clow Beauty Collagen Grss Fed Pasture Raised Paleo Keto Unflavored Dietary Supplement Netwt ijemere,
https://m.media-amazon.com/images/I/51+Nlfuj0kL.jpg,731432,item_weight,10 ounce,785.jpg,Product parameters 35cm 0.65KG 13.65inch peari Restauran? Ac Ioe Uiot SUREACE 4lcm 19cm 7.41inch 15.99inch,0.65 kilogram
https://m.media-amazon.com/images/I/61ihd4f5upL.jpg,245959,item_weight,0.65 kilogram,786.jpg,"B34 The vith SHADOW PALETTE fr fashionl"" Mini Bpizz TM The girls with & passion For fashion!"" Cosmetics! WARNING: Gh CHOwr GGorzn pcsrayearts Eaitiodl; 0n CONTA EVESHADOw PALETTE: NET WT, 002402 (0.7 91.MAY CONTA; DUO EVESHADOW COMPACT; NET WT, 0.004 02 40.79) OR ROUND EVESHADOW; NeT WT; 0009 0240.25 9) OR LIPSTICK; NET WT.0.004 0Z (0.19) "" OR MASCARA; NET 0.002 #0Z 00.07 ML) OMGA 1 SET 6+ Ba# 8uz coMPACTI ROUND MIRROR  girls - Passion geries Linted",
https://m.media-amazon.com/images/I/8180lCAlYaL.jpg,483370,item_weight,0.1 gram,787.jpg,"Similar # Same Save Money & Ultra Bright & Long Lifespan OURS Brand Other Total 42W MAX Watt 6W 6/8/10/12 Light Connect Connector NO Connectors Included Included RGBW (2000k) Light Color RGB YES Memory Function NO APP,Voice and Remoter Control Methods just IR Remote Control",
https://m.media-amazon.com/images/I/61r7Vx4HOKL.jpg,752266,wattage,42.0 watt,788.jpg,19 Size:6/7/8/9 We i ght:9. Amm 1g,
https://m.media-amazon.com/images/I/51BbDAFIyLL.jpg,523149,item_weight,1.0 gram,789.jpg,"P81 2600 Im Super Bright Flashlight (21700 Version ANSI PLATO FLI Medium Low High Momentary-on Strobe Output 570 Im 40 Im 2600 Im 2600 Im 2600 Im Runtime 4 h 30 min 38 h 2 h Beam Distance 140 m 35 m 310 m Impact Resistance 2 m Water Resistance IPX7, 1 m Underwater Weight 174 g (Without Battery) Dimensions 161*28.5*35 mm (Length x Body Dia. x Head Dia.) Light Source LUMINUS SST-70 LED Main Material 6061-T6 Aerospace Aluminum with Type III Hard Anodizing Power Source 1x21700 Battery The above specifications are results from tests according to ANSI/PLATO FLI standard It was tested with 1x21700 li-ion rechargeable battery (4800 mAh) at an environment temperature of 22 +3 %. Iftested with different batteries or temperatures, the results may vary: NEXTORCH Alloy;",174.0 gram
https://m.media-amazon.com/images/I/71olNwJozHL.jpg,507467,item_weight,174.0 gram,790.jpg,"LED LANT GROW P LIGHT Brand: EWEIMA Name: LED Grow Light Product Size: 13.5* 5.3* 3.3 inches Product Weight: 950g/ 2.54 Ibs LED Chips: Red: Blue: Yellow= 36: 16: 28 Wavelength: Red: 620-630nm Blue: 460-470nm Full spectrum: 380-80Onm Life tlme: 50000 hours Note: It is advisable to maintain a distance of 11 to 20 Inch between the light and the plant. Manufacturer: Shenzhen Olede Lighting Technology Co , Ltd. Address: 3F, Dongpo No.35-2, Industrial Park, Yunfeng Road, Dalang Street, Longhua New District, Shenzhen City. EVATOST CONSULTING LTD UK REP Sulte 11, First Floor; Moy Road Business Centre, Taffs Well; Cardiff; Wales, CF15 7QR contact@evatmaster com C&E Connection E-Commerce (DE) GmbH EC REP Zum Linnegraben 20, 65933, Frankfurt am Maln;Germany FC %K (€ &27e Made in China",950.0 gram
https://m.media-amazon.com/images/I/71w4aIH8Q4L.jpg,416664,item_weight,950.0 gram,791.jpg,22.2mm Universal Mounting Diameter ] 8,
https://m.media-amazon.com/images/I/51+K7AR590L.jpg,675317,item_weight,32.0 gram,792.jpg,"Work School emild mily Cmuy Emilc IFiLD mily EcodLL ` ""Emiiy eMily mily Gmly Emily Irtlu mily Eine Picnic 3 ESILT ""Emify emily mily eMilt Cmlly EMILy Ernult Emily FLu 1 U Ewily LNAILD utdoer Activity Family Emila Emily Emily Emily",
https://m.media-amazon.com/images/I/81mCWNX3v8L.jpg,844474,item_weight,725.0 gram,793.jpg,Product Parameters Moss Agate 11.5mm Moissanite Series: Material: S925 Silver Weight: 2.7 g Moss Agate: 8.0 x 6.0 mm NOTE: The size of the product is measured manually and may be subject to marginal error. Ring,2.7 gram
https://m.media-amazon.com/images/I/71FFDr0ZNSL.jpg,523149,item_weight,2.7 gram,794.jpg,PD 18W 30Mins* 54% Supports Power Delivery Charge iPhone 12 to 54% in 35 Mins pobj8y? %58,
https://m.media-amazon.com/images/I/61BGKRq2UyL.jpg,318770,wattage,18.0 watt,795.jpg,"1.8cm Product name: Fire Wind Phoenix Silver Ring Product material: 925 silver without Product weight: about 18.5 grams Product size: about 1.8cm wide Manual measurement_ due to different measurement methods, there will be a little error inlay Tivs",
https://m.media-amazon.com/images/I/61HykAloCmL.jpg,523149,item_weight,18.5 gram,796.jpg,"0 RIG IN AL E ITALIANO Cellini , caffi Cellini C A F F E 9 INTENSIta ] 1 15,4 cm ' 8 8 ! MELODICO ESPRESSO L 9 # INTENSITA L 3 10  Snaccune NcpreraT Orginal 1 1 con Origini del caffe: non UE Origins of coffee: 3,1 7,9 MELODICO ESPRESSO Rusuero  Esies; 25w4 08562 "" Lel+ SSa non-EU cm cm",
https://m.media-amazon.com/images/I/71lUKpOx3RL.jpg,375816,item_weight,135.0 ounce,797.jpg,"FOCUS AJUSTABLE SK68 TACTICAL FLASHLIGHT 1.03in Modes:High;Low,Stroble_ Lumens:300lm Refector:Convex Lens  Material:Aluminum alloy 3 1 Switch:Tail-cap_press ONIQFF Battery:1 AA/1*14500 3.7v [ Size:3.67*1.03*1.02in_ Weight:2.29 0z Battery(not included) 1.02in [",
https://m.media-amazon.com/images/I/61m2NlKkpAL.jpg,507467,item_weight,2.29 ounce,798.jpg,Bestellbreite | Glasbreite 12a 132ww,
https://m.media-amazon.com/images/I/61vpGT+2PjL.jpg,932012,item_weight,"[1.0, 2.0] gram",799.jpg,"Knock-Down Mtit #Bo,i(iev, MBIIt Faotonganat, "" #ntlienz wttrriklat. IRIJNA OdSiokry Lathocm""013ItF5T)(-ZZHE<kzll J2. #ATMnet?tsnag, #a#nc rom (t, #+rmhU #elilth5i3ttall O+E @EAz 0/V>FIL 411 OxR 697/- 037# On>Fib",
https://m.media-amazon.com/images/I/615svlFid7L.jpg,412008,wattage,3.0 horsepower,800.jpg,PRODUCT DETAILS 20.9in/53cm 13.8in/ Outer diameter 35cm 8.7in/22cm Outer diameter 7-25kgs/15-55lb has a better experience,
https://m.media-amazon.com/images/I/71242FFd6tL.jpg,107694,item_weight,"[7.0, 25.0] kilogram",801.jpg,Also Includes: 9 Pods and Grow Domes Attachable Trellis AeroGarden  Product Ovorvlcw Led Gror Quick Setup Guide Liah: Welcome to thc World of In-Home Gardeningl @AeroGarden' Slmpla Skoet t0 Got Your Acrodardon Uo and Oroting Light Post INo Mool Acquinol Gio  Dech Liquid Bon Plant Food For Seed Starting; Vegetative Base Growth; Flowering Frultng Bounty HerotDi Tmiyst Nurtured by Miradecio Jlo Kna NET WT 3 0z (85 9) Quick Planting Guide Liquid Plant Food 1 ((AeroGor { 2,
https://m.media-amazon.com/images/I/71cBwKE6JgL.jpg,752266,item_weight,3.0 ounce,802.jpg,"b Te Fl9] 1s4 A nobne teoa o Ero houvanj? Fulea 8483u08 #aliens #EIay 6655*570 310ecsnsnuiQu elster dg cna ""otlil74 Inmie {ut Sulsnjuu enimoidi #26 Muumut LS Anobno 9 ubin JeoE Dod Rat Wnan edd 2658 Ccanno ecns&TfA Je talme 1 391 4 73 ie ( mo UL",
https://m.media-amazon.com/images/I/61zxxVgB4xL.jpg,299791,item_weight,7.0 pound,803.jpg,"Portionsgrole 100 mU 100 m Fett 0 Gramn davon; Gesattigte Fettsauren Gramm Kohlenhydrate 0.2 Gramm davon; Zucker 0,1 Gramm Eiweil Grami Salz Gram)",
https://m.media-amazon.com/images/I/31IzA4qnQML.jpg,281678,item_volume,100.0 millilitre,804.jpg,"OIDSPARES SPINDLE ASSEMBLY COMPATIBLE WITH: Enduro/Cub Cadet: XTI-GT54, XT2-GX54, XTI-ST54 FAB, XT2-GX54 FAB KH Yard Tractors; RZT-LS4KH, RZT-LS4KW, RZT-SS4KH, RZT-S54KW, Ultima ZTI 54, Ultima ZT2 54 Zero-Turn Mowers; MTD ZT-L54 KH, ZT-S54 KH, Craftsman T8400, G8600, G8400, 26900, Z6600, Columbia CGT5426, CSLT5424 MTD/Craftsman: T8400, 68600, 68400,26900,Z6600; Columbia: CGT5426, CSLT5424 Lawn Tractors; Columbia ZT-L54 KH and ZT-S54 KH Zero-Turn Mowers Troy-Bilt: TB2454, 13AQAZKWOI1 Bronco, 13WQAZKWOI1 Bronco Yard Tractors; 17ARCACWOT1 Mustang XP, 17ARCBDW066 Mustang XP , 17BDCACWO66 Mustang XP Zero-Turn Mowers",
https://m.media-amazon.com/images/I/81FTlPvmusL.jpg,507848,item_weight,8600.0 gram,805.jpg,"Ring size options: US size 7, 8, 9, 10, 11,12,13,14 18.5mm/0.77inch 19mm/0.74inch Austrian Rhinestone Sturdy stainless steel Thickness :1.7mm/.O6inch Net weight:15.3g",15.3 gram
https://m.media-amazon.com/images/I/71F49txsC1L.jpg,523149,item_weight,15.3 gram,806.jpg,"SPECIFICATIOI ! Material ABS+ PS Power Source I0O% Solar Powered Solar Panel 2VIO.3W Monocrystalline Silicon Lighting Color Warm White Waterproof Grade IP67 Charging Time 6-8 Hours Working Time 10-12 Hours NOTE 1. Make sure the switch Is ON before using, or the solar pathway lights won't light or charge. 2. Please remove the transparent protective film on the solar panel; this will allow the solar panel to receive miore sunlight 3. As the charging effect of the solar panel Is depended on the sunlight; the lighting time is affected by weather; seasons; places; etc; 4 Fully charged the solar panel under sunlight for 10 hours a the first time use. 5, Please keep the panel clean and put It directly In the sun to get enough solar energy to charge. 6. If the ground is too hard; dc not insert it into the ground forcibly please try to soften the ground with water and use shovel to avoid the stake breaking:",
https://m.media-amazon.com/images/I/91p1UNmCN+L.jpg,752266,voltage,2.0 volt,807.jpg,How To Connect LED Strip Lights? IR Receiver RGB COMTROLAOX IRREYOTECOnTOL ApuFotcrncu- (enhnkannulnat :h0 Mnncumum (€ 2 Acidcadapicr Arrow to +12V Aacnoon Adapter IR Remote,12.0 volt
https://m.media-amazon.com/images/I/71zg2mEURtL.jpg,641642,voltage,12.0 volt,808.jpg,"Cuttable Linkable 3M Adhesive "" 8 ~.a LDD 1 Leen : Ki Oz+ nzit",
https://m.media-amazon.com/images/I/715w2NfWfaL.jpg,641642,voltage,12.0 volt,809.jpg,"PERFECTLOOK London PERFECTLOOK London #ctloOK BLACK MASK Don PEEL-OFF (Mask efectvely BLACK MASK professional ates skin and PEEL-OFF oves dirt and DEEP CLEANSING Ins Itrichs in mild defectve formula; professional itains Actvated DEEP CLEANSING WITH BAMBOO CHARCOAL harcoal Sea Removing blackheads St and Brightens and tightens pores. Lavender Ollwhich Controls excess oil; helps to Soothing Toning nourishing: surface cel and while WITH BAMBOO CHARCOAL ALL SKIN TYPES and plant edractsoten te skn Removing blackheads: Brightens bo resbeayouhhd pores: Controls excess glow and tightens e1.76 fl.oz (SOml) oil, Soothing Toning nourishing: e176 fl.oz (SOml) Powder; $ Extract Z  (emove dullings Jimpurties / vitarins 2",
https://m.media-amazon.com/images/I/71rf8-Ri2QL.jpg,369753,item_volume,1.76 fluid ounce,810.jpg,"PERFECTLOOK London PERFECTLOOK London BLACK MASK BLACK MASK PEEL-OFF PEEL-OFF professional DEEP CLEANSING mid professional mua DEEP CLEANSING With BAMBOO CHARCOAL 1, Sea Removing blackheads: ahich Brightens and tightens pores; Controls excess oil: Soothing Toning nourishing: Mie WITH BAMBOO CHARCOAL Cant ALL SKIN TYPES Removing blackheads Brightens San tightens pores: Controls excess oil; Soothing Toning nourishing: e1,76 fl.oz (5Oml) e1.76 fl.oz (SOml) 100% RECYCLABLE entes youu and",
https://m.media-amazon.com/images/I/814mTOj4yVL.jpg,369753,item_volume,1.76 fluid ounce,811.jpg,"BLACK MASK PEEL-OFF PERFECTLOOK London DEEP CLEANSING BLACK MASK PEEL-OFF DEEFOCELIOnSING BAMBOO CHARCOAL WIT BAMBOO CHARCOAL Begtoteng backgetehs pores: Removing blackheads: Controls excess oil, Soothing Toning nourishing: ALL SKIN TYPES Brightens and tightens pores; e1.76 fl.oz (SOml) Controls excess il; Soothing Toning nourishing:",
https://m.media-amazon.com/images/I/81urmTQqvjL.jpg,369753,item_volume,1.76 fluid ounce,812.jpg,"PERFECTLOOK London BLACK MASK PEEL-OFF professional DEEP CLEANSING Effectively hydrates skin and removes dirt and toxins: It richs in mild and effective formula; contains: ACTIVATED CHARCOAL POWDER, SEA SILT EXTRACT, ALOE VERA AND CASTOR OIL which help to remove dulling surface cells and impurities; while vitamins and plant extract soften the skin to restore a youthful glow: oil, Oz 100% RECYCLABLE PERFECTLOOKe London BLACK PEEL-OFF MASK professional DEEP CLEANSING WIth BAMBOO Removing Brightens CHARCOAL blackheads: Controls and tightens tothing ` excess Toning pores: SKIN - nourishing: TYPES (5Oml)",
https://m.media-amazon.com/images/I/81-L7gQc41L.jpg,369753,item_volume,50.0 fluid ounce,813.jpg,"COMPARE YOURSELF PERFECTLOOK VS OTHER BRANDDS London PERFECTLOOK? PERFECTLOOK? London London black BLACK MASK mask PEEL-OFF Droosscno BLACK MASK DEEP CLEANSING PEEL-OFF professional With BAMBOO CHARCOAL DEEP CLEANSING Removing blackheads: Brightens and tightens Contos eicess Soothing Toning nourishing: Skin TyPES WITH BAMBOO CHARCOAL Removing blackheads Brightens e1.7o fl oz (50mD and tightens pores Controls excess oil Soothing Toning nourishing 21.76 fl.oz (SOml) Premium quality natural ingredients Often non-organic quality   ingredi- No HIDDEN ingredients, ents Hidden ingredients! NO CHEMICALSI Possibly contains questionable addi - Free of micro plastics, parabens and tives and fillers: questionable additives Often pay more for larger quantities Fair price for fair quantityl It goes long and discard the unused product due enough, sO you do not get out of the to the opening time off: opening period: Mostly packaged in a big jar that Genuine product; properly sealed and allow mask to after a few uses. bottled in brown glass with a dropper that prevents the oxidation of Vitamin Usually thin and watery due to a lower C and preserves serum effectiveness: concentration of active ingredients. Ticker consistency due to higher con - Often Non-UK Sellers, Delivery in 3-5 centration of active ingredients: Days or a more UK seller Next Delivery for Amazon Prime Members: porey. ALL = dry day",
https://m.media-amazon.com/images/I/81mQoBEUa+L.jpg,369753,item_volume,1.76 fluid ounce,814.jpg,Get rid of the bulky Fit into your pocket Individual earbuds are approximately 0.14 ounces,
https://m.media-amazon.com/images/I/71VKh+g-rvL.jpg,275506,item_weight,0.14 ounce,815.jpg,Product information Product model: Material: CPCZOO-AZA ABS + PC Product size: Package Dimensions: 80*46*13mm 115*80*36mm Power Consumption: Surface Treatment: 0.75W Glossy frosted insert method: WiFi Module: Plug & SGhz WiFi Eatlin@ iSIRUCTION  MANUAL Play,
https://m.media-amazon.com/images/I/61gOJt1TGiL.jpg,955292,wattage,0.75 watt,816.jpg,"Garlinkit AZA With Android Auto (USB) Upgrade the original car wired Android Auto to wireless Android Auto; Plug&play; Non-inductive cornection; Faster connection; Support OTA upgrade; Continue the operation of the original car $ buttons; knobs; MIC etc; Huizhou Yunlian Technology Co.Lta, Tel: 400-930-3035 Web: www carlinkit com Name; Wired to Wireless USB Adapter Model: CPCZOO-AZA Power: DCISV   0.75w Connectivity: WiFi 802 Ia/big/n/ac 2.4GHz+SGHz Dimensions/Weight: 80x46x13mm/AOg 3,15*1,81*0.63 inch/| Aloz Operating Temp: OFC-60'C 32FF-1408F Support Car: Built-in Android Auto (USB) Support Android Phone: Android 10.0+ some require Android 11.0+ C€ Fe RoHS FCC ID 2AYC2-CPCZOO Bluetooth QDID 180995 R 210-181448 CCARZILPZO7OTS 972185""560188",0.75 watt
https://m.media-amazon.com/images/I/51NRvNR4b8L.jpg,955292,wattage,0.75 watt,817.jpg,"024"" max 909adjusted Environmental protection paini 53609 Free rofcifior Bullt-In E 14 lamp head E12 Bulb Base Max wattage:60W Voltage :11OV-24OV Light bulb is not included",60.0 watt
https://m.media-amazon.com/images/I/71rBXe0Dz5L.jpg,752266,wattage,60.0 watt,818.jpg,"150g, about 150pcs-170pcs",
https://m.media-amazon.com/images/I/81rYCpY2LML.jpg,934747,item_weight,150.0 gram,819.jpg,"Italian Food Direct Italian Food Direct Itallan Food Direct"" Genepy Genep Tuiuna Produit de montagne Genep de montagne Sls Touni Do Prodult de montagne 10g 10 g Produit (Sle 10 g",10.0 gram
https://m.media-amazon.com/images/I/715TpQt6W+L.jpg,993359,item_weight,10.0 gram,820.jpg,nouhtra Ans Produit de Idealpour tisaneo et [iqueurs Product sujet & une baisse naturelle de Prodotto soggetto a caloenaatureddi poids peso Italian Food Direct 'Genepy montagne Tera 2 10g 1,10.0 gram
https://m.media-amazon.com/images/I/71T4Y+l+2NL.jpg,993359,item_weight,10.0 gram,821.jpg,Italian genepy nouhtra Produit de montagne Rerat Ideal pour tisanes et liqueurs Product  ujet une baisse naturelle de poids Prodotte #oggetto calo naturale di Peso Food Direct = 1 10g,10.0 gram
https://m.media-amazon.com/images/I/71cuQqw9xQL.jpg,993359,item_weight,10.0 gram,822.jpg,"Jelly Beans Midsize Sweet 1 kg GBIE  Confectionery ~sugar qlucose syrup; waier modilied inaize starch glazing agents (E901 EgO 4) (lavourings, acid (E297,E33C ,, (coconut) { colouring (ood (conenitrate 0l spirulina , salllower {nst blackcurrant) colour (E100 E120 [171) Best before see rever:e %ide of packaging value per 004 cenergy 1598 kJ 376 kcal, (at 0 0J o1 saturates 0.0g carbohydrates 94 0g/ ol which sugars 77,1g, Mibre Cg Og NLIB Suikerwverk -Ingredienterasulkeo glucosesiroopwater , gemodificeerd maiszelmeel; Jlansmiddelen (E901 E903 E904) aroma' (E297 , E330) , plantaardige olie Kleurende levensmidaedengczorrec van spirulina salflloer wonel zwarte kleurstolfen (E100; (conccri-aai E171)- Tenminsie houdbaar tot . zie achterzijde verpakkking E120 E15ja 100 energie 1598 kJ 376 Kcal, vet 0 Og waarvan veizadigde gvcedetzsrer: 0 0a net koolhydraten 94 0 waarvzn suiker 77,19, vezel?: 0 0g; eiwit 0 Og zoui 0 0 o DE SuGwaren Zaaten Zuckcr Glukosesirup Wasser, modifizierte Ma Uberzugsmiltel E901 E903E9O4  AromenSaueringsmittel (E297 E3ji0 , Pilanzenol (Kokosnuss) Farbende ebensmittel (Konzentrate aus Spiruliria Sallor Karotte , schwarze Johannisbeere Farbestoffen (E100,E120 E1tiQa E171) Mindestens hallbar bis siehe ruckseite Beutel_ Nahrwertangaben J0Og Energie 1598 kJ 376 (ett 0 Oggesaltigte Fettsauren pro Konlenhydrate 94 Og zucker 77 19 Ballaststolle Og Eiwveil 0.0g Confliserie sucre de glucose_ eau amidon de mai: modilie 061 d enrobage (E901 E903 E904) aromes  acidifiarits (E297, E330), agenis huile veciela (noix de coco) denree alimentare colorante (concentre de spirulina canhinie carrotte cassis), coloranis (E1oo E120 E1503 E171) Preference avant Voil dos Information nutritionnelle Energie 598 kJ 376 kcal, lipides € Os Og dont satures lucides 94 0, 77 1g dont sucie libres Og ae pro Cinee 0 Og ae sel 0 069 Confetteria Ingredienii zucchero sciroppo glucosio acqua; amidlo malf agenti di rivestimento (E901 E903 E904) acidi alimentari (E297 =3201 ollo vegetale (Cocco) prodotti alimeniari coloranti (concentrato spirulina carama carota Fibes nero coloranti (ET00 E150a E171 Prefet bilmente entro vedi zaino Inlormiazioni Ional per 00gEnerg ) 1598 +J 376 kca 0 0g grass di Cui saturi 0 Og cardor 94,0 77,1g ( cuis zucchcri (ibra d 0 Oq 0 Og proleine sali 0 069 Made by Continental Candy Industrics 8 Drachien Holland Mmm ccicanoy ni 2 ^ 6 9  0 6 9 1 ""5 Ci , CCI CCI  Ingredients E903 vegctable Ei508, Nutriional which sall 06q protcin (kokos), bes| 06g #arks CCI CCI kcal; Salz sirop 400g par aromi E120 nuliz arati CCI CC)  CCL CC",1.0 kilogram
https://m.media-amazon.com/images/I/81X+Z2K-KRL.jpg,558374,item_weight,1.0 kilogram,823.jpg,OUTPUT 04 0 J 0 S H 1601} Indni I Chu,
